 SDF i
   3.2304716361E-011    4.9044713425E-015    3.8144127717E-018    6.9075448836E-019    6.0089523073E-023    2.6201621690E-026    5.1220423501E-029    6.0035188633E-030    2.7615897044E-030    1.2060014887E-030    4.9566072204E-031    1.9430749638E-031    7.3418533145E-032    2.6955238613E-032    9.6772772975E-033    3.4138492204E-033    1.1871001009E-033    4.0691220675E-034    1.3635777344E-034    4.3085197504E-035 
 
   1.7584814509E-014    2.0012628707E-015    6.7689607251E-017    1.7563854534E-018    8.8178981533E-020    1.0179245579E-020    1.9000191940E-021    4.1746717805E-022    9.7286823657E-023    2.3475137409E-023    5.8252519013E-024    1.4815105855E-024    3.8523291902E-025    1.0221497501E-025    2.7628584597E-026    7.5970599272E-027    2.1226022644E-027    6.0208980891E-028    1.7336487381E-028    5.0767330808E-029 
 
   5.3065206174E-018    6.9224675047E-019    1.0891876520E-019    1.6620457728E-020    1.2977640443E-021    4.9000562598E-023    1.3402558890E-024    3.8364458916E-026    1.6655135491E-027    1.8865974403E-028    5.4661519793E-029    2.2113001988E-029    9.3842624069E-030    3.8474236309E-030    1.4964691863E-030    5.5482171447E-031    1.9820798453E-031    6.8872179375E-032    2.3360928423E-032    7.6570791878E-033 
 
   1.1091906578E-021    1.4621236541E-022    2.3836857471E-023    4.3353964130E-024    8.2297896005E-025    1.4169128831E-025    1.5873514888E-026    9.8939675801E-028    3.8806268213E-029    1.1647090378E-030    3.2016990370E-032    9.8185970611E-034    6.2889602866E-035    1.7641230417E-035    8.5106324873E-036    4.3598079885E-036    2.2147902103E-036    1.0884293833E-036    4.9975284067E-037    1.9799550501E-037 
 
   1.7442855318E-025    2.3096542195E-026    3.8049911015E-027    7.0888181712E-028    1.4299480840E-028    3.0148279044E-029    6.3081794216E-030    1.1722266277E-030    1.5889455357E-031    1.3735095027E-032    7.6964645505E-034    3.0822842002E-035    9.8881498634E-037    2.8276068887E-038    8.1243235332E-040    3.7580721896E-041    8.6055934035E-042    4.1659729801E-042    2.0035268742E-042    7.5222924153E-043 
 
   2.1964565534E-029    2.9195615434E-030    4.8441662582E-031    9.1287811728E-032    1.8777152662E-032    4.1125489610E-033    9.3833927052E-034    2.1674681979E-034    4.8259392607E-035    9.4879690123E-036    1.4493241590E-036    1.5529859266E-037    1.1431835910E-038    6.0344807373E-040    2.4494598623E-041    8.2372280227E-043    2.4630003188E-044    7.0639449847E-046    2.4264589531E-047    1.9544969938E-048 
 
